#,variety,lysimeter,day of year,hour,minute,ET,hour of year,minute of year 
13087,m82,lys8,199,9,45,40,199.375,199.40625
13088,m82,lys8,199,9,50,35,199.375,199.4097222
13089,m82,lys8,199,9,55,30,199.375,199.4131944
13090,m82,lys8,199,10,0,35,199.4166667,199.4166667
13091,m82,lys8,199,10,5,45,199.4166667,199.4201389
13092,m82,lys8,199,10,10,40,199.4166667,199.4236111
13093,m82,lys8,199,10,15,30,199.4166667,199.4270833
13094,m82,lys8,199,10,20,40,199.4166667,199.4305556
13095,m82,lys8,199,10,25,40,199.4166667,199.4340278
13096,m82,lys8,199,10,30,55,199.4166667,199.4375
13097,m82,lys8,199,10,35,50,199.4166667,199.4409722
13098,m82,lys8,199,10,40,40,199.4166667,199.4444444
13099,m82,lys8,199,10,45,40,199.4166667,199.4479167
13100,m82,lys8,199,10,50,50,199.4166667,199.4513889
13101,m82,lys8,199,10,55,50,199.4166667,199.4548611
13102,m82,lys8,199,11,0,50,199.4583333,199.4583333
13103,m82,lys8,199,11,5,50,199.4583333,199.4618056
13104,m82,lys8,199,11,10,50,199.4583333,199.4652778
13105,m82,lys8,199,11,15,50,199.4583333,199.46875
13106,m82,lys8,199,11,20,50,199.4583333,199.4722222
13107,m82,lys8,199,11,25,50,199.4583333,199.4756944
13108,m82,lys8,199,11,30,50,199.4583333,199.4791667
13109,m82,lys8,199,11,35,50,199.4583333,199.4826389
13110,m82,lys8,199,11,40,50,199.4583333,199.4861111
13111,m82,lys8,199,11,45,50,199.4583333,199.4895833
13112,m82,lys8,199,11,50,50,199.4583333,199.4930556
13113,m82,lys8,199,11,55,50,199.4583333,199.4965278
13114,m82,lys8,199,12,0,50,199.5,199.5
13115,m82,lys8,199,12,5,50,199.5,199.5034722
13116,m82,lys8,199,12,10,45,199.5,199.5069444
13117,m82,lys8,199,12,15,50,199.5,199.5104167
13118,m82,lys8,199,12,20,NA,199.5,199.5138889
13119,m82,lys8,199,12,25,NA,199.5,199.5173611
13120,m82,lys8,199,12,30,NA,199.5,199.5208333
13121,m82,lys8,199,12,35,50,199.5,199.5243056
13122,m82,lys8,199,12,40,NA,199.5,199.5277778
13123,m82,lys8,199,12,45,NA,199.5,199.53125
13124,m82,lys8,199,12,50,NA,199.5,199.5347222
13125,m82,lys8,199,12,55,NA,199.5,199.5381944
13126,m82,lys8,199,13,0,NA,199.5416667,199.5416667
13127,m82,lys8,199,13,5,NA,199.5416667,199.5451389
13128,m82,lys8,199,13,10,NA,199.5416667,199.5486111
13129,m82,lys8,199,13,15,NA,199.5416667,199.5520833
13130,m82,lys8,199,13,20,55,199.5416667,199.5555556
13131,m82,lys8,199,13,25,55,199.5416667,199.5590278
13132,m82,lys8,199,13,30,65,199.5416667,199.5625
13133,m82,lys8,199,13,35,50,199.5416667,199.5659722
13134,m82,lys8,199,13,40,55,199.5416667,199.5694444
13135,m82,lys8,199,13,45,NA,199.5416667,199.5729167
13136,m82,lys8,199,13,50,NA,199.5416667,199.5763889
13137,m82,lys8,199,13,55,NA,199.5416667,199.5798611
13138,m82,lys8,199,14,0,NA,199.5833333,199.5833333
13139,m82,lys8,199,14,5,NA,199.5833333,199.5868056
13140,m82,lys8,199,14,10,50,199.5833333,199.5902778
13141,m82,lys8,199,14,15,55,199.5833333,199.59375
13142,m82,lys8,199,14,20,50,199.5833333,199.5972222
13143,m82,lys8,199,14,25,50,199.5833333,199.6006944
13144,m82,lys8,199,14,30,55,199.5833333,199.6041667
13145,m82,lys8,199,14,35,50,199.5833333,199.6076389
13146,m82,lys8,199,14,40,50,199.5833333,199.6111111
13147,m82,lys8,199,14,45,45,199.5833333,199.6145833
13148,m82,lys8,199,14,50,45,199.5833333,199.6180556
13149,m82,lys8,199,14,55,40,199.5833333,199.6215278
13150,m82,lys8,199,15,0,50,199.625,199.625
13151,m82,lys8,199,15,5,45,199.625,199.6284722
13152,m82,lys8,199,15,10,45,199.625,199.6319444
13153,m82,lys8,199,15,15,40,199.625,199.6354167
13154,m82,lys8,199,15,20,35,199.625,199.6388889
13155,m82,lys8,199,15,25,45,199.625,199.6423611
13156,m82,lys8,199,15,30,35,199.625,199.6458333
13157,m82,lys8,199,15,35,45,199.625,199.6493056
13158,m82,lys8,199,15,40,40,199.625,199.6527778
13159,m82,lys8,199,15,45,35,199.625,199.65625
13160,m82,lys8,199,15,50,35,199.625,199.6597222
13161,m82,lys8,199,15,55,40,199.625,199.6631944
13162,m82,lys8,199,16,0,35,199.6666667,199.6666667
13163,m82,lys8,199,16,5,35,199.6666667,199.6701389
13164,m82,lys8,199,16,10,35,199.6666667,199.6736111
13165,m82,lys8,199,16,15,30,199.6666667,199.6770833
13166,m82,lys8,199,16,20,NA,199.6666667,199.6805556
13167,m82,lys8,199,16,25,NA,199.6666667,199.6840278
13168,m82,lys8,199,16,30,20,199.6666667,199.6875
13169,m82,lys8,199,16,35,0,199.6666667,199.6909722
13170,m82,lys8,199,16,40,NA,199.6666667,199.6944444
13171,m82,lys8,199,16,45,NA,199.6666667,199.6979167
13172,m82,lys8,199,16,50,NA,199.6666667,199.7013889
13173,m82,lys8,199,16,55,NA,199.6666667,199.7048611
13174,m82,lys8,199,17,0,35,199.7083333,199.7083333
13175,m82,lys8,199,17,5,30,199.7083333,199.7118056
13176,m82,lys8,199,17,10,NA,199.7083333,199.7152778
13177,m82,lys8,199,17,15,NA,199.7083333,199.71875
13178,m82,lys8,199,17,20,25,199.7083333,199.7222222
13179,m82,lys8,199,17,25,NA,199.7083333,199.7256944
13180,m82,lys8,199,17,30,NA,199.7083333,199.7291667
13181,m82,lys8,199,17,35,30,199.7083333,199.7326389
13182,m82,lys8,199,17,40,NA,199.7083333,199.7361111
13183,m82,lys8,199,17,45,15,199.7083333,199.7395833
13184,m82,lys8,199,17,50,30,199.7083333,199.7430556
13185,m82,lys8,199,17,55,NA,199.7083333,199.7465278
13186,m82,lys8,199,18,0,10,199.75,199.75
13187,m82,lys8,199,18,5,30,199.75,199.7534722
13188,m82,lys8,199,18,10,NA,199.75,199.7569444
13189,m82,lys8,199,18,15,NA,199.75,199.7604167
13190,m82,lys8,199,18,20,25,199.75,199.7638889
13191,m82,lys8,199,18,25,NA,199.75,199.7673611
13192,m82,lys8,199,18,30,5,199.75,199.7708333
13193,m82,lys8,199,18,35,25,199.75,199.7743056
13194,m82,lys8,199,18,40,15,199.75,199.7777778
13195,m82,lys8,199,18,45,NA,199.75,199.78125
13196,m82,lys8,199,18,50,5,199.75,199.7847222
13197,m82,lys8,199,18,55,20,199.75,199.7881944
13198,m82,lys8,199,19,0,15,199.7916667,199.7916667
13199,m82,lys8,199,19,5,0,199.7916667,199.7951389
13200,m82,lys8,199,19,10,0,199.7916667,199.7986111
13201,m82,lys8,199,19,15,NA,199.7916667,199.8020833
13202,m82,lys8,199,19,20,NA,199.7916667,199.8055556
13203,m82,lys8,199,19,25,NA,199.7916667,199.8090278
13204,m82,lys8,199,19,30,20,199.7916667,199.8125
13205,m82,lys8,199,19,35,0,199.7916667,199.8159722
13206,m82,lys8,199,19,40,0,199.7916667,199.8194444
13207,m82,lys8,199,19,45,NA,199.7916667,199.8229167
13208,m82,lys8,199,19,50,15,199.7916667,199.8263889
13209,m82,lys8,199,19,55,NA,199.7916667,199.8298611
13210,m82,lys8,199,20,0,0,199.8333333,199.8333333
13211,m82,lys8,199,20,5,NA,199.8333333,199.8368056
13212,m82,lys8,199,20,10,15,199.8333333,199.8402778
13213,m82,lys8,199,20,15,0,199.8333333,199.84375
13214,m82,lys8,199,20,20,0,199.8333333,199.8472222
13215,m82,lys8,199,20,25,NA,199.8333333,199.8506944
13216,m82,lys8,199,20,30,15,199.8333333,199.8541667
13217,m82,lys8,199,20,35,10,199.8333333,199.8576389
13218,m82,lys8,199,20,40,NA,199.8333333,199.8611111
13219,m82,lys8,199,20,45,0,199.8333333,199.8645833
13220,m82,lys8,199,20,50,15,199.8333333,199.8680556
13221,m82,lys8,199,20,55,10,199.8333333,199.8715278
13222,m82,lys8,199,21,0,0,199.875,199.875
13223,m82,lys8,199,21,5,NA,199.875,199.8784722
13224,m82,lys8,199,21,10,NA,199.875,199.8819444
13225,m82,lys8,199,21,15,10,199.875,199.8854167
13226,m82,lys8,199,21,20,10,199.875,199.8888889
13227,m82,lys8,199,21,25,0,199.875,199.8923611
13228,m82,lys8,199,21,30,0,199.875,199.8958333
13229,m82,lys8,199,21,35,NA,199.875,199.8993056
13230,m82,lys8,199,21,40,10,199.875,199.9027778
13231,m82,lys8,199,21,45,10,199.875,199.90625
13232,m82,lys8,199,21,50,0,199.875,199.9097222
13233,m82,lys8,199,21,55,0,199.875,199.9131944
13234,m82,lys8,199,22,0,10,199.9166667,199.9166667
13235,m82,lys8,199,22,5,10,199.9166667,199.9201389
13236,m82,lys8,199,22,10,10,199.9166667,199.9236111
13237,m82,lys8,199,22,15,NA,199.9166667,199.9270833
13238,m82,lys8,199,22,20,0,199.9166667,199.9305556
13239,m82,lys8,199,22,25,10,199.9166667,199.9340278
13240,m82,lys8,199,22,30,10,199.9166667,199.9375
13241,m82,lys8,199,22,35,5,199.9166667,199.9409722
13242,m82,lys8,199,22,40,5,199.9166667,199.9444444
13243,m82,lys8,199,22,45,NA,199.9166667,199.9479167
13244,m82,lys8,199,22,50,NA,199.9166667,199.9513889
13245,m82,lys8,199,22,55,10,199.9166667,199.9548611
13246,m82,lys8,199,23,0,0,199.9583333,199.9583333
13247,m82,lys8,199,23,5,0,199.9583333,199.9618056
13248,m82,lys8,199,23,10,0,199.9583333,199.9652778
13249,m82,lys8,199,23,15,0,199.9583333,199.96875
13250,m82,lys8,199,23,20,NA,199.9583333,199.9722222
13251,m82,lys8,199,23,25,0,199.9583333,199.9756944
13252,m82,lys8,199,23,30,0,199.9583333,199.9791667
13253,m82,lys8,199,23,35,0,199.9583333,199.9826389
13254,m82,lys8,199,23,40,0,199.9583333,199.9861111
13255,m82,lys8,199,23,45,0,199.9583333,199.9895833
13256,m82,lys8,199,23,50,0,199.9583333,199.9930556
13257,m82,lys8,199,23,55,0,199.9583333,199.9965278
13258,m82,lys8,200,0,0,5,200,200
13259,m82,lys8,200,0,5,0,200,200.0034722
13260,m82,lys8,200,0,10,0,200,200.0069444
13261,m82,lys8,200,0,15,NA,200,200.0104167
13262,m82,lys8,200,0,20,10,200,200.0138889
13263,m82,lys8,200,0,25,10,200,200.0173611
13264,m82,lys8,200,0,30,5,200,200.0208333
13265,m82,lys8,200,0,35,NA,200,200.0243056
13266,m82,lys8,200,0,40,NA,200,200.0277778
13267,m82,lys8,200,0,45,10,200,200.03125
13268,m82,lys8,200,0,50,10,200,200.0347222
13269,m82,lys8,200,0,55,5,200,200.0381944
13270,m82,lys8,200,1,0,5,200.0416667,200.0416667
13271,m82,lys8,200,1,5,NA,200.0416667,200.0451389
13272,m82,lys8,200,1,10,0,200.0416667,200.0486111
13273,m82,lys8,200,1,15,5,200.0416667,200.0520833
13274,m82,lys8,200,1,20,10,200.0416667,200.0555556
13275,m82,lys8,200,1,25,10,200.0416667,200.0590278
13276,m82,lys8,200,1,30,0,200.0416667,200.0625
13277,m82,lys8,200,1,35,0,200.0416667,200.0659722
13278,m82,lys8,200,1,40,NA,200.0416667,200.0694444
13279,m82,lys8,200,1,45,NA,200.0416667,200.0729167
13280,m82,lys8,200,1,50,15,200.0416667,200.0763889
13281,m82,lys8,200,1,55,10,200.0416667,200.0798611
13282,m82,lys8,200,2,0,0,200.0833333,200.0833333
13283,m82,lys8,200,2,5,5,200.0833333,200.0868056
13284,m82,lys8,200,2,10,5,200.0833333,200.0902778
13285,m82,lys8,200,2,15,0,200.0833333,200.09375
13286,m82,lys8,200,2,20,0,200.0833333,200.0972222
13287,m82,lys8,200,2,25,NA,200.0833333,200.1006944
13288,m82,lys8,200,2,30,10,200.0833333,200.1041667
13289,m82,lys8,200,2,35,5,200.0833333,200.1076389
13290,m82,lys8,200,2,40,5,200.0833333,200.1111111
13291,m82,lys8,200,2,45,5,200.0833333,200.1145833
13292,m82,lys8,200,2,50,5,200.0833333,200.1180556
13293,m82,lys8,200,2,55,0,200.0833333,200.1215278
13294,m82,lys8,200,3,0,0,200.125,200.125
13295,m82,lys8,200,3,5,NA,200.125,200.1284722
13296,m82,lys8,200,3,10,10,200.125,200.1319444
13297,m82,lys8,200,3,15,10,200.125,200.1354167
13298,m82,lys8,200,3,20,5,200.125,200.1388889
13299,m82,lys8,200,3,25,0,200.125,200.1423611
13300,m82,lys8,200,3,30,5,200.125,200.1458333
13301,m82,lys8,200,3,35,0,200.125,200.1493056
13302,m82,lys8,200,3,40,0,200.125,200.1527778
13303,m82,lys8,200,3,45,10,200.125,200.15625
13304,m82,lys8,200,3,50,10,200.125,200.1597222
13305,m82,lys8,200,3,55,5,200.125,200.1631944
13306,m82,lys8,200,4,0,5,200.1666667,200.1666667
13307,m82,lys8,200,4,5,5,200.1666667,200.1701389
13308,m82,lys8,200,4,10,0,200.1666667,200.1736111
13309,m82,lys8,200,4,15,0,200.1666667,200.1770833
13310,m82,lys8,200,4,20,NA,200.1666667,200.1805556
13311,m82,lys8,200,4,25,10,200.1666667,200.1840278
13312,m82,lys8,200,4,30,5,200.1666667,200.1875
13313,m82,lys8,200,4,35,5,200.1666667,200.1909722
13314,m82,lys8,200,4,40,5,200.1666667,200.1944444
13315,m82,lys8,200,4,45,0,200.1666667,200.1979167
13316,m82,lys8,200,4,50,0,200.1666667,200.2013889
13317,m82,lys8,200,4,55,0,200.1666667,200.2048611
13318,m82,lys8,200,5,0,15,200.2083333,200.2083333
13319,m82,lys8,200,5,5,5,200.2083333,200.2118056
13320,m82,lys8,200,5,10,5,200.2083333,200.2152778
13321,m82,lys8,200,5,15,5,200.2083333,200.21875
13322,m82,lys8,200,5,20,5,200.2083333,200.2222222
13323,m82,lys8,200,5,25,5,200.2083333,200.2256944
13324,m82,lys8,200,5,30,0,200.2083333,200.2291667
13325,m82,lys8,200,5,35,0,200.2083333,200.2326389
13326,m82,lys8,200,5,40,NA,200.2083333,200.2361111
13327,m82,lys8,200,5,45,10,200.2083333,200.2395833
13328,m82,lys8,200,5,50,5,200.2083333,200.2430556
13329,m82,lys8,200,5,55,5,200.2083333,200.2465278
13330,m82,lys8,200,6,0,5,200.25,200.25
13331,m82,lys8,200,6,5,10,200.25,200.2534722
13332,m82,lys8,200,6,10,5,200.25,200.2569444
13333,m82,lys8,200,6,15,5,200.25,200.2604167
13334,m82,lys8,200,6,20,0,200.25,200.2638889
13335,m82,lys8,200,6,25,0,200.25,200.2673611
13336,m82,lys8,200,6,30,NA,200.25,200.2708333
13337,m82,lys8,200,6,35,10,200.25,200.2743056
13338,m82,lys8,200,6,40,10,200.25,200.2777778
13339,m82,lys8,200,6,45,10,200.25,200.28125
13340,m82,lys8,200,6,50,5,200.25,200.2847222
13341,m82,lys8,200,6,55,NA,200.25,200.2881944
13342,m82,lys8,200,7,0,NA,200.2916667,200.2916667
13343,m82,lys8,200,7,5,20,200.2916667,200.2951389
13344,m82,lys8,200,7,10,30,200.2916667,200.2986111
13345,m82,lys8,200,7,15,25,200.2916667,200.3020833
13346,m82,lys8,200,7,20,20,200.2916667,200.3055556
13347,m82,lys8,200,7,25,NA,200.2916667,200.3090278
13348,m82,lys8,200,7,30,NA,200.2916667,200.3125
13349,m82,lys8,200,7,35,20,200.2916667,200.3159722
13350,m82,lys8,200,7,40,NA,200.2916667,200.3194444
13351,m82,lys8,200,7,45,NA,200.2916667,200.3229167
13352,m82,lys8,200,7,50,NA,200.2916667,200.3263889
13353,m82,lys8,200,7,55,NA,200.2916667,200.3298611
13354,m82,lys8,200,8,0,NA,200.3333333,200.3333333
13355,m82,lys8,200,8,5,35,200.3333333,200.3368056
13356,m82,lys8,200,8,10,35,200.3333333,200.3402778
13357,m82,lys8,200,8,15,15,200.3333333,200.34375
13358,m82,lys8,200,8,20,0,200.3333333,200.3472222
13359,m82,lys8,200,8,25,NA,200.3333333,200.3506944
13360,m82,lys8,200,8,30,30,200.3333333,200.3541667
13361,m82,lys8,200,8,35,NA,200.3333333,200.3576389
13362,m82,lys8,200,8,40,20,200.3333333,200.3611111
13363,m82,lys8,200,8,45,40,200.3333333,200.3645833
13364,m82,lys8,200,8,50,30,200.3333333,200.3680556
13365,m82,lys8,200,8,55,NA,200.3333333,200.3715278
13366,m82,lys8,200,9,0,25,200.375,200.375
13367,m82,lys8,200,9,5,NA,200.375,200.3784722
13368,m82,lys8,200,9,10,30,200.375,200.3819444
13369,m82,lys8,200,9,15,10,200.375,200.3854167
13370,m82,lys8,200,9,20,NA,200.375,200.3888889
13371,m82,lys8,200,9,25,50,200.375,200.3923611
13372,m82,lys8,200,9,30,NA,200.375,200.3958333
13373,m82,lys8,200,9,35,25,200.375,200.3993056
13374,m82,lys8,200,9,40,NA,200.375,200.4027778
13375,m82,lys8,200,9,45,35,200.375,200.40625
13376,m82,lys8,200,9,50,25,200.375,200.4097222
13377,m82,lys8,200,9,55,40,200.375,200.4131944
13378,m82,lys8,200,10,0,45,200.4166667,200.4166667
13379,m82,lys8,200,10,5,NA,200.4166667,200.4201389
13380,m82,lys8,200,10,10,NA,200.4166667,200.4236111
13381,m82,lys8,200,10,15,55,200.4166667,200.4270833
13382,m82,lys8,200,10,20,35,200.4166667,200.4305556
13383,m82,lys8,200,10,25,25,200.4166667,200.4340278
13384,m82,lys8,200,10,30,NA,200.4166667,200.4375
13385,m82,lys8,200,10,35,65,200.4166667,200.4409722
13386,m82,lys8,200,10,40,NA,200.4166667,200.4444444
13387,m82,lys8,200,10,45,35,200.4166667,200.4479167
13388,m82,lys8,200,10,50,NA,200.4166667,200.4513889
13389,m82,lys8,200,10,55,70,200.4166667,200.4548611
13390,m82,lys8,200,11,0,NA,200.4583333,200.4583333
13391,m82,lys8,200,11,5,50,200.4583333,200.4618056
13392,m82,lys8,200,11,10,60,200.4583333,200.4652778
13393,m82,lys8,200,11,15,55,200.4583333,200.46875
13394,m82,lys8,200,11,20,60,200.4583333,200.4722222
13395,m82,lys8,200,11,25,NA,200.4583333,200.4756944
13396,m82,lys8,200,11,30,NA,200.4583333,200.4791667
13397,m82,lys8,200,11,35,60,200.4583333,200.4826389
13398,m82,lys8,200,11,40,70,200.4583333,200.4861111
13399,m82,lys8,200,11,45,55,200.4583333,200.4895833
13400,m82,lys8,200,11,50,50,200.4583333,200.4930556
13401,m82,lys8,200,11,55,60,200.4583333,200.4965278
13402,m82,lys8,200,12,0,55,200.5,200.5
13403,m82,lys8,200,12,5,60,200.5,200.5034722
13404,m82,lys8,200,12,10,55,200.5,200.5069444
13405,m82,lys8,200,12,15,55,200.5,200.5104167
13406,m82,lys8,200,12,20,55,200.5,200.5138889
13407,m82,lys8,200,12,25,60,200.5,200.5173611
13408,m82,lys8,200,12,30,55,200.5,200.5208333
13409,m82,lys8,200,12,35,60,200.5,200.5243056
13410,m82,lys8,200,12,40,NA,200.5,200.5277778
13411,m82,lys8,200,12,45,30,200.5,200.53125
13412,m82,lys8,200,12,50,NA,200.5,200.5347222
13413,m82,lys8,200,12,55,55,200.5,200.5381944
13414,m82,lys8,200,13,0,50,200.5416667,200.5416667
13415,m82,lys8,200,13,5,50,200.5416667,200.5451389
13416,m82,lys8,200,13,10,55,200.5416667,200.5486111
13417,m82,lys8,200,13,15,50,200.5416667,200.5520833
13418,m82,lys8,200,13,20,65,200.5416667,200.5555556
13419,m82,lys8,200,13,25,60,200.5416667,200.5590278
13420,m82,lys8,200,13,30,65,200.5416667,200.5625
13421,m82,lys8,200,13,35,60,200.5416667,200.5659722
13422,m82,lys8,200,13,40,60,200.5416667,200.5694444
13423,m82,lys8,200,13,45,NA,200.5416667,200.5729167
13424,m82,lys8,200,13,50,NA,200.5416667,200.5763889
13425,m82,lys8,200,13,55,NA,200.5416667,200.5798611
13426,m82,lys8,200,14,0,NA,200.5833333,200.5833333
13427,m82,lys8,200,14,5,NA,200.5833333,200.5868056
13428,m82,lys8,200,14,10,50,200.5833333,200.5902778
13429,m82,lys8,200,14,15,55,200.5833333,200.59375
13430,m82,lys8,200,14,20,55,200.5833333,200.5972222
13431,m82,lys8,200,14,25,50,200.5833333,200.6006944
13432,m82,lys8,200,14,30,55,200.5833333,200.6041667
13433,m82,lys8,200,14,35,50,200.5833333,200.6076389
13434,m82,lys8,200,14,40,50,200.5833333,200.6111111
13435,m82,lys8,200,14,45,50,200.5833333,200.6145833
13436,m82,lys8,200,14,50,45,200.5833333,200.6180556
13437,m82,lys8,200,14,55,45,200.5833333,200.6215278
13438,m82,lys8,200,15,0,45,200.625,200.625
13439,m82,lys8,200,15,5,45,200.625,200.6284722
13440,m82,lys8,200,15,10,45,200.625,200.6319444
13441,m82,lys8,200,15,15,40,200.625,200.6354167
13442,m82,lys8,200,15,20,45,200.625,200.6388889
13443,m82,lys8,200,15,25,45,200.625,200.6423611
13444,m82,lys8,200,15,30,45,200.625,200.6458333
13445,m82,lys8,200,15,35,40,200.625,200.6493056
13446,m82,lys8,200,15,40,40,200.625,200.6527778
13447,m82,lys8,200,15,45,35,200.625,200.65625
13448,m82,lys8,200,15,50,40,200.625,200.6597222
13449,m82,lys8,200,15,55,45,200.625,200.6631944
13450,m82,lys8,200,16,0,35,200.6666667,200.6666667
13451,m82,lys8,200,16,5,35,200.6666667,200.6701389
13452,m82,lys8,200,16,10,35,200.6666667,200.6736111
13453,m82,lys8,200,16,15,NA,200.6666667,200.6770833
13454,m82,lys8,200,16,20,NA,200.6666667,200.6805556
13455,m82,lys8,200,16,25,20,200.6666667,200.6840278
13456,m82,lys8,200,16,30,25,200.6666667,200.6875
13457,m82,lys8,200,16,35,10,200.6666667,200.6909722
13458,m82,lys8,200,16,40,NA,200.6666667,200.6944444
13459,m82,lys8,200,16,45,NA,200.6666667,200.6979167
13460,m82,lys8,200,16,50,NA,200.6666667,200.7013889
13461,m82,lys8,200,16,55,NA,200.6666667,200.7048611
13462,m82,lys8,200,17,0,45,200.7083333,200.7083333
13463,m82,lys8,200,17,5,NA,200.7083333,200.7118056
13464,m82,lys8,200,17,10,20,200.7083333,200.7152778
13465,m82,lys8,200,17,15,NA,200.7083333,200.71875
13466,m82,lys8,200,17,20,NA,200.7083333,200.7222222
13467,m82,lys8,200,17,25,5,200.7083333,200.7256944
13468,m82,lys8,200,17,30,NA,200.7083333,200.7291667
13469,m82,lys8,200,17,35,NA,200.7083333,200.7326389
13470,m82,lys8,200,17,40,0,200.7083333,200.7361111
13471,m82,lys8,200,17,45,NA,200.7083333,200.7395833
13472,m82,lys8,200,17,50,30,200.7083333,200.7430556
13473,m82,lys8,200,17,55,NA,200.7083333,200.7465278
13474,m82,lys8,200,18,0,10,200.75,200.75
13475,m82,lys8,200,18,5,30,200.75,200.7534722
13476,m82,lys8,200,18,10,NA,200.75,200.7569444
13477,m82,lys8,200,18,15,10,200.75,200.7604167
13478,m82,lys8,200,18,20,25,200.75,200.7638889
13479,m82,lys8,200,18,25,20,200.75,200.7673611
13480,m82,lys8,200,18,30,NA,200.75,200.7708333
13481,m82,lys8,200,18,35,NA,200.75,200.7743056
13482,m82,lys8,200,18,40,25,200.75,200.7777778
13483,m82,lys8,200,18,45,5,200.75,200.78125
13484,m82,lys8,200,18,50,NA,200.75,200.7847222
13485,m82,lys8,200,18,55,NA,200.75,200.7881944
13486,m82,lys8,200,19,0,20,200.7916667,200.7916667
13487,m82,lys8,200,19,5,20,200.7916667,200.7951389
13488,m82,lys8,200,19,10,NA,200.7916667,200.7986111
13489,m82,lys8,200,19,15,0,200.7916667,200.8020833
13490,m82,lys8,200,19,20,NA,200.7916667,200.8055556
